Fecha;CCAA;confirmados;hospitalizados;UCI;fallecidos
2020-12-29;Islas Baleares;35605;3134;468;536
2020-12-29;La Rioja;18103;2295;218;588
2020-12-29;Madrid;401466;68372;5482;11974
2020-12-29;Murcia;60153;5160;703;757
2020-12-29;Navarra;42326;4615;387;972
2020-12-29;País Vasco;114473;11910;1006;3028
2020-12-29;No Consta;15388;2145;248;297
2020-12-30;España;1971510;236901;21394;54182
2020-12-30;Andalucía;262261;23923;2516;5274
2020-12-30;Aragón;78181;8897;826;2609
2020-12-30;Asturias;27168;5029;403;1369
2020-12-30;Canarias;26717;3091;559;428
2020-12-30;Cantabria;17967;1785;226;405
2020-12-30;Castilla y León;128457;18102;1357;5189
2020-12-30;Castilla-La Mancha;105448;17653;1238;4417
2020-12-30;Cataluña;357668;30568;2515;10528
2020-12-30;Ceuta y Melilla;7616;536;68;106
2020-12-30;Comunidad Valenciana;167341;18452;1981;3186
2020-12-30;Extremadura;37066;3545;294;1073
2020-12-30;Galicia;61252;7411;871;1401
2020-12-30;Islas Baleares;36164;3159;474;539
2020-12-30;La Rioja;18284;2305;219;588
2020-12-30;Madrid;406299;68547;5494;11994
2020-12-30;Murcia;60712;5189;707;765
2020-12-30;Navarra;42471;4628;388;974
2020-12-30;País Vasco;114941;11931;1010;3040
2020-12-30;No Consta;15497;2150;248;297
2020-12-31;España;1987105;237622;21477;54374
2020-12-31;Andalucía;264023;23976;2523;5296
2020-12-31;Aragón;78533;8925;831;2616
2020-12-31;Asturias;27279;5037;403;1374
2020-12-31;Canarias;27026;3104;561;433
2020-12-31;Cantabria;18009;1791;227;407
2020-12-31;Castilla y León;128906;18127;1360;5191
2020-12-31;Castilla-La Mancha;106493;17708;1239;4431
2020-12-31;Cataluña;361368;30669;2530;10570
2020-12-31;Ceuta y Melilla;7651;536;68;106
2020-12-31;Comunidad Valenciana;170726;18635;1999;3233
2020-12-31;Extremadura;37644;3559;294;1078
2020-12-31;Galicia;61805;7451;877;1407
2020-12-31;Islas Baleares;36732;3173;481;544
2020-12-31;La Rioja;18434;2310;220;588
2020-12-31;Madrid;407640;68668;5505;12006
2020-12-31;Murcia;61275;5204;709;770
2020-12-31;Navarra;42617;4637;388;979
2020-12-31;País Vasco;115398;11959;1013;3048
2020-12-31;No Consta;15546;2153;249;297
2021-01-01;España;1994736;238382;21560;54548
2021-01-01;Andalucía;264837;24055;2531;5310
2021-01-01;Aragón;78692;8938;832;2618
2021-01-01;Asturias;27358;5051;404;1380
2021-01-01;Canarias;27167;3118;563;435
2021-01-01;Cantabria;18164;1797;227;412
2021-01-01;Castilla y León;129196;18150;1361;5202
2021-01-01;Castilla-La Mancha;107028;17758;1245;4445
2021-01-01;Cataluña;362368;30767;2537;10611
2021-01-01;Ceuta y Melilla;7672;537;68;106
2021-01-01;Comunidad Valenciana;172730;18830;2016;3276
2021-01-01;Extremadura;38023;3582;296;1082
2021-01-01;Galicia;62199;7480;880;1410
2021-01-01;Islas Baleares;37010;3191;483;547
2021-01-01;La Rioja;18508;2317;220;588
2021-01-01;Madrid;408355;68803;5528;12020
2021-01-01;Murcia;61437;5223;713;771
2021-01-01;Navarra;42725;4645;390;980
2021-01-01;País Vasco;115681;11986;1015;3058
2021-01-01;No Consta;15586;2154;251;297
2021-01-02;España;2005169;239200;21644;54736
2021-01-02;Andalucía;265945;24146;2543;5329
2021-01-02;Aragón;78915;8961;833;2622
2021-01-02;Asturias;27420;5065;405;1384
2021-01-02;Canarias;27348;3125;566;439
2021-01-02;Cantabria;18276;1802;229;414
2021-01-02;Castilla y León;129628;18180;1365;5210
2021-01-02;Castilla-La Mancha;107543;17812;1251;4456
2021-01-02;Cataluña;363960;30862;2542;10664
2021-01-02;Ceuta y Melilla;7714;539;68;106
2021-01-02;Comunidad Valenciana;175242;19037;2031;3312
2021-01-02;Extremadura;38647;3619;298;1086
2021-01-02;Galicia;62539;7508;887;1415
2021-01-02;Islas Baleares;37457;3210;487;550
2021-01-02;La Rioja;18551;2326;222;589
2021-01-02;Madrid;409602;68941;5538;12035
2021-01-02;Murcia;61957;5250;720;778
2021-01-02;Navarra;42794;4648;391;983
2021-01-02;País Vasco;115985;12010;1017;3067
2021-01-02;No Consta;15646;2159;251;297
2021-01-03;España;2015052;240114;21724;54915
2021-01-03;Andalucía;267051;24251;2550;5352
2021-01-03;Aragón;79138;8976;835;2627
2021-01-03;Asturias;27550;5078;406;1388
2021-01-03;Canarias;27508;3133;568;442
2021-01-03;Cantabria;18384;1810;229;414
2021-01-03;Castilla y León;130001;18224;1370;5215
2021-01-03;Castilla-La Mancha;108192;17877;1254;4461
2021-01-03;Cataluña;365261;30953;2553;10713
2021-01-03;Ceuta y Melilla;7750;542;68;106
2021-01-03;Comunidad Valenciana;177609;19250;2047;3352
2021-01-03;Extremadura;39192;3653;299;1093
2021-01-03;Galicia;62964;7548;889;1421
2021-01-03;Islas Baleares;37833;3232;493;556
2021-01-03;La Rioja;18640;2332;222;590
2021-01-03;Madrid;410777;69130;5559;12046
2021-01-03;Murcia;62276;5274;722;779
2021-01-03;Navarra;42889;4651;391;983
2021-01-03;País Vasco;116339;12039;1018;3080
2021-01-03;No Consta;15698;2161;251;297
2021-01-04;España;2037108;241442;21843;55107
2021-01-04;Andalucía;269494;24377;2561;5370
2021-01-04;Aragón;79459;9004;835;2632
2021-01-04;Asturias;27687;5085;407;1391
2021-01-04;Canarias;27736;3151;572;445
2021-01-04;Cantabria;18527;1823;233;416
2021-01-04;Castilla y León;130824;18280;1379;5223
2021-01-04;Castilla-La Mancha;109461;17964;1259;4472
2021-01-04;Cataluña;369710;31098;2567;10751
2021-01-04;Ceuta y Melilla;7825;546;68;106
2021-01-04;Comunidad Valenciana;181563;19563;2071;3402
2021-01-04;Extremadura;39983;3696;303;1098
2021-01-04;Galicia;63411;7599;894;1426
2021-01-04;Islas Baleares;38447;3264;497;557
2021-01-04;La Rioja;18723;2337;224;591
2021-01-04;Madrid;415436;69414;5580;12069
2021-01-04;Murcia;63211;5324;727;779
2021-01-04;Navarra;43035;4661;392;984
2021-01-04;País Vasco;116773;12088;1023;3098
2021-01-04;No Consta;15803;2168;251;297
2021-01-05;España;2067713;242712;21968;55350
2021-01-05;Andalucía;272893;24517;2573;5393
2021-01-05;Aragón;80041;9032;842;2640
2021-01-05;Asturias;27855;5100;410;1393
2021-01-05;Canarias;27981;3176;573;446
2021-01-05;Cantabria;18659;1839;235;416
2021-01-05;Castilla y León;131980;18349;1388;5232
2021-01-05;Castilla-La Mancha;111361;18036;1267;4488
2021-01-05;Cataluña;374591;31225;2575;10801
2021-01-05;Ceuta y Melilla;7912;548;68;106
2021-01-05;Comunidad Valenciana;187509;19877;2096;3449
2021-01-05;Extremadura;41107;3725;305;1113
2021-01-05;Galicia;64122;7644;899;1434
2021-01-05;Islas Baleares;39113;3286;503;562
2021-01-05;La Rioja;18899;2345;225;592
2021-01-05;Madrid;422777;69667;5609;12108
2021-01-05;Murcia;64489;5377;733;783
2021-01-05;Navarra;43202;4670;392;985
2021-01-05;País Vasco;117318;12127;1024;3111
2021-01-05;No Consta;15904;2172;251;298
2021-01-06;España;2082229;243680;22074;55530
2021-01-06;Andalucía;274795;24641;2593;5416
2021-01-06;Aragón;80426;9052;844;2650
2021-01-06;Asturias;28033;5108;412;1400
2021-01-06;Canarias;28229;3192;574;449
2021-01-06;Cantabria;18804;1849;237;417
2021-01-06;Castilla y León;132652;18396;1394;5240
2021-01-06;Castilla-La Mancha;112464;18103;1270;4493
2021-01-06;Cataluña;375831;31317;2583;10832
2021-01-06;Ceuta y Melilla;7933;553;69;106
2021-01-06;Comunidad Valenciana;191456;20101;2112;3491
2021-01-06;Extremadura;41776;3758;308;1121
2021-01-06;Galicia;64883;7683;906;1438
2021-01-06;Islas Baleares;39451;3304;508;565
2021-01-06;La Rioja;19005;2358;228;592
2021-01-06;Madrid;424266;69846;5629;12126
2021-01-06;Murcia;65112;5410;737;789
2021-01-06;Navarra;43344;4678;393;987
2021-01-06;País Vasco;117790;12158;1026;3119
2021-01-06;No Consta;15979;2173;251;299
2021-01-07;España;2108953;245020;22207;55766
2021-01-07;Andalucía;278039;24791;2605;5436
2021-01-07;Aragón;80879;9086;846;2654
2021-01-07;Asturias;28182;5121;412;1402
2021-01-07;Canarias;28468;3211;575;452
2021-01-07;Cantabria;18945;1864;238;417
2021-01-07;Castilla y León;133766;18458;1400;5258
2021-01-07;Castilla-La Mancha;114325;18183;1279;4507
2021-01-07;Cataluña;380282;31446;2596;10883
2021-01-07;Ceuta y Melilla;7983;553;69;107
2021-01-07;Comunidad Valenciana;196683;20454;2140;3552
2021-01-07;Extremadura;43028;3803;313;1127
2021-01-07;Galicia;65622;7724;915;1441
2021-01-07;Islas Baleares;40198;3336;515;569
2021-01-07;La Rioja;19191;2368;229;594
2021-01-07;Madrid;428879;70090;5654;12152
2021-01-07;Murcia;66594;5470;745;796
2021-01-07;Navarra;43534;4689;393;987
2021-01-07;País Vasco;118283;12192;1032;3132
2021-01-07;No Consta;16072;2181;251;300
2021-01-08;España;2141782;246457;22347;56008
2021-01-08;Andalucía;282499;24982;2623;5463
2021-01-08;Aragón;81547;9119;849;2667
2021-01-08;Asturias;28380;5139;414;1405
2021-01-08;Canarias;28768;3232;578;454
2021-01-08;Cantabria;19057;1882;239;417
2021-01-08;Castilla y León;135273;18547;1405;5270
2021-01-08;Castilla-La Mancha;116217;18255;1284;4525
2021-01-08;Cataluña;385201;31564;2608;10930
2021-01-08;Ceuta y Melilla;8055;556;69;107
2021-01-08;Comunidad Valenciana;203531;20814;2182;3605
2021-01-08;Extremadura;44284;3841;314;1135
2021-01-08;Galicia;66510;7774;920;1448
2021-01-08;Islas Baleares;40807;3366;522;574
2021-01-08;La Rioja;19436;2393;230;594
2021-01-08;Madrid;435187;70327;5675;12179
2021-01-08;Murcia;68238;5532;753;800
2021-01-08;Navarra;43704;4699;394;988
2021-01-08;País Vasco;118908;12248;1036;3147
2021-01-08;No Consta;16180;2187;252;300
2021-01-09;España;2161050;247459;22466;56238
2021-01-09;Andalucía;285788;25124;2641;5485
2021-01-09;Aragón;81978;9142;851;2675
2021-01-09;Asturias;28536;5155;415;1411
2021-01-09;Canarias;29045;3246;583;456
2021-01-09;Cantabria;19207;1900;241;419
2021-01-09;Castilla y León;136228;18588;1408;5284
2021-01-09;Castilla-La Mancha;117537;18333;1290;4543
2021-01-09;Cataluña;387220;31664;2616;10983
2021-01-09;Ceuta y Melilla;8101;561;69;107
2021-01-09;Comunidad Valenciana;209146;21093;2205;3655
2021-01-09;Extremadura;45290;3879;318;1146
2021-01-09;Galicia;67210;7834;929;1457
2021-01-09;Islas Baleares;41367;3389;527;576
2021-01-09;La Rioja;19613;2405;231;594
2021-01-09;Madrid;435668;70395;5693;12197
2021-01-09;Murcia;69599;5579;756;804
2021-01-09;Navarra;43863;4707;396;989
2021-01-09;País Vasco;119390;12275;1044;3156
2021-01-09;No Consta;16264;2190;253;301
2021-01-10;España;2174899;248655;22603;56481
2021-01-10;Andalucía;287888;25317;2662;5519
2021-01-10;Aragón;82266;9167;853;2681
2021-01-10;Asturias;28726;5187;415;1413
2021-01-10;Canarias;29276;3277;586;457
2021-01-10;Cantabria;19326;1908;244;420
2021-01-10;Castilla y León;137036;18655;1416;5290
2021-01-10;Castilla-La Mancha;118282;18402;1301;4558
2021-01-10;Cataluña;388797;31792;2627;11044
2021-01-10;Ceuta y Melilla;8142;563;69;108
2021-01-10;Comunidad Valenciana;212647;21364;2234;3705
2021-01-10;Extremadura;46081;3919;325;1161
2021-01-10;Galicia;68004;7892;939;1460
2021-01-10;Islas Baleares;41830;3414;533;580
2021-01-10;La Rioja;19742;2413;234;596
2021-01-10;Madrid;436175;70522;5711;12224
2021-01-10;Murcia;70385;5640;760;808
2021-01-10;Navarra;44006;4716;397;990
2021-01-10;País Vasco;119963;12305;1044;3166
2021-01-10;No Consta;16327;2202;253;301
2021-01-11;España;2207318;250404;22772;56767
2021-01-11;Andalucía;292920;25556;2686;5553
2021-01-11;Aragón;82711;9225;857;2691
2021-01-11;Asturias;28986;5217;415;1420
2021-01-11;Canarias;29521;3292;592;460
2021-01-11;Cantabria;19533;1928;249;422
2021-01-11;Castilla y León;138896;18741;1427;5302
2021-01-11;Castilla-La Mancha;120227;18531;1314;4578
2021-01-11;Cataluña;394325;31964;2641;11100
2021-01-11;Ceuta y Melilla;8228;564;71;108
2021-01-11;Comunidad Valenciana;218902;21792;2268;3775
2021-01-11;Extremadura;47354;3968;326;1171
2021-01-11;Galicia;68803;7959;948;1470
2021-01-11;Islas Baleares;42586;3444;536;587
2021-01-11;La Rioja;19903;2429;235;598
2021-01-11;Madrid;440601;70786;5736;12248
2021-01-11;Murcia;72428;5732;771;815
2021-01-11;Navarra;44181;4724;397;991
2021-01-11;País Vasco;120729;12346;1049;3177
2021-01-11;No Consta;16484;2206;254;301
2021-01-12;España;2244651;252236;22960;57051
2021-01-12;Andalucía;299208;25797;2718;5589
2021-01-12;Aragón;83394;9269;862;2702
2021-01-12;Asturias;29306;5259;417;1421
2021-01-12;Canarias;29882;3308;596;462
2021-01-12;Cantabria;19660;1945;250;424
2021-01-12;Castilla y León;141063;18851;1435;5316
2021-01-12;Castilla-La Mancha;122597;18667;1328;4594
2021-01-12;Cataluña;399621;32139;2652;11159
2021-01-12;Ceuta y Melilla;8322;568;72;109
2021-01-12;Comunidad Valenciana;227080;22225;2311;3840
2021-01-12;Extremadura;48664;4016;327;1187
2021-01-12;Galicia;70005;8031;958;1479
2021-01-12;Islas Baleares;43283;3481;542;596
2021-01-12;La Rioja;20190;2438;235;600
2021-01-12;Madrid;445215;71085;5765;12264
2021-01-12;Murcia;74713;5824;785;827
2021-01-12;Navarra;44378;4733;397;996
2021-01-12;País Vasco;121430;12385;1055;3185
2021-01-12;No Consta;16640;2215;255;301
2021-01-13;España;2283594;254216;23153;57343
2021-01-13;Andalucía;305692;26065;2752;5618
2021-01-13;Aragón;84310;9325;867;2712
2021-01-13;Asturias;29581;5294;419;1422
2021-01-13;Canarias;30228;3330;599;465
2021-01-13;Cantabria;19841;1968;250;426
2021-01-13;Castilla y León;143327;18968;1449;5325
2021-01-13;Castilla-La Mancha;125642;18846;1335;4617
2021-01-13;Cataluña;404303;32264;2665;11219
2021-01-13;Ceuta y Melilla;8419;573;75;110
2021-01-13;Comunidad Valenciana;235295;22666;2346;3904
2021-01-13;Extremadura;50043;4083;331;1200
2021-01-13;Galicia;71240;8128;977;1488
2021-01-13;Islas Baleares;44008;3509;545;601
2021-01-13;La Rioja;20570;2460;237;604
2021-01-13;Madrid;450725;71420;5796;12297
2021-01-13;Murcia;76820;5914;795;832
2021-01-13;Navarra;44607;4742;398;998
2021-01-13;País Vasco;122166;12440;1062;3202
2021-01-13;No Consta;16777;2221;255;303
2021-01-14;España;2321935;256326;23356;57662
2021-01-14;Andalucía;312382;26360;2777;5661
2021-01-14;Aragón;85120;9379;876;2723
2021-01-14;Asturias;29910;5324;423;1426
2021-01-14;Canarias;30601;3346;603;471
2021-01-14;Cantabria;19977;1990;252;428
2021-01-14;Castilla y León;145780;19117;1463;5335
2021-01-14;Castilla-La Mancha;128498;19010;1345;4641
2021-01-14;Cataluña;408394;32415;2677;11283
2021-01-14;Ceuta y Melilla;8493;576;75;110
2021-01-14;Comunidad Valenciana;243478;23162;2390;3976
2021-01-14;Extremadura;51307;4146;337;1208
2021-01-14;Galicia;72482;8215;989;1498
2021-01-14;Islas Baleares;44667;3552;551;607
2021-01-14;La Rioja;20780;2476;239;606
2021-01-14;Madrid;456501;71773;5826;12324
2021-01-14;Murcia;78898;6011;808;849
2021-01-14;Navarra;44854;4755;400;998
2021-01-14;País Vasco;122897;12488;1069;3212
2021-01-14;No Consta;16916;2231;256;306
2021-01-15;España;2364860;258542;23561;58055
2021-01-15;Andalucía;320044;26675;2809;5706
2021-01-15;Aragón;86023;9425;879;2734
2021-01-15;Asturias;30270;5359;426;1429
2021-01-15;Canarias;30866;3362;607;473
2021-01-15;Cantabria;20161;2007;253;428
2021-01-15;Castilla y León;148655;19263;1473;5356
2021-01-15;Castilla-La Mancha;131644;19192;1355;4670
2021-01-15;Cataluña;412559;32580;2698;11345
2021-01-15;Ceuta y Melilla;8574;580;76;112
2021-01-15;Comunidad Valenciana;253123;23680;2428;4069
2021-01-15;Extremadura;52767;4199;343;1222
2021-01-15;Galicia;73896;8309;1002;1514
2021-01-15;Islas Baleares;45329;3586;560;618
2021-01-15;La Rioja;21144;2502;240;610
2021-01-15;Madrid;463091;72145;5859;12370
2021-01-15;Murcia;80891;6128;824;864
2021-01-15;Navarra;45073;4766;401;1000
2021-01-15;País Vasco;123670;12544;1072;3228
2021-01-15;No Consta;17080;2240;256;307
2021-01-16;España;2389858;260382;23752;58420
2021-01-16;Andalucía;324336;27010;2841;5755
2021-01-16;Aragón;86730;9465;880;2740
2021-01-16;Asturias;30529;5385;429;1436
2021-01-16;Canarias;31121;3377;609;477
2021-01-16;Cantabria;20310;2034;257;428
2021-01-16;Castilla y León;150507;19385;1482;5370
2021-01-16;Castilla-La Mancha;133719;19314;1370;4699
2021-01-16;Cataluña;414529;32709;2715;11403
2021-01-16;Ceuta y Melilla;8626;583;77;114
2021-01-16;Comunidad Valenciana;259382;24109;2462;4162
2021-01-16;Extremadura;53621;4257;350;1236
2021-01-16;Galicia;75211;8401;1019;1524
2021-01-16;Islas Baleares;45904;3620;564;620
2021-01-16;La Rioja;21496;2520;242;610
2021-01-16;Madrid;464730;72389;5883;12414
2021-01-16;Murcia;82388;6223;831;873
2021-01-16;Navarra;45235;4777;403;1004
2021-01-16;País Vasco;124306;12579;1080;3245
2021-01-16;No Consta;17178;2245;258;310
2021-01-17;España;2408478;262204;23929;58787
2021-01-17;Andalucía;327580;27286;2872;5805
2021-01-17;Aragón;87125;9503;880;2744
2021-01-17;Asturias;30808;5416;430;1443
2021-01-17;Canarias;31290;3399;614;483
2021-01-17;Cantabria;20435;2046;260;431
2021-01-17;Castilla y León;152098;19501;1494;5384
2021-01-17;Castilla-La Mancha;134868;19465;1378;4726
2021-01-17;Cataluña;415988;32834;2728;11470
2021-01-17;Ceuta y Melilla;8674;590;77;116
2021-01-17;Comunidad Valenciana;264153;24546;2495;4249
2021-01-17;Extremadura;54423;4301;353;1248
2021-01-17;Galicia;76209;8488;1029;1541
2021-01-17;Islas Baleares;46308;3663;570;630
2021-01-17;La Rioja;21572;2540;246;612
2021-01-17;Madrid;465981;72648;5915;12445
2021-01-17;Murcia;83389;6303;838;887
2021-01-17;Navarra;45447;4798;404;1005
2021-01-17;País Vasco;124887;12623;1086;3257
2021-01-17;No Consta;17243;2254;260;311
2021-01-18;España;2444213;264868;24194;59199
2021-01-18;Andalucía;333937;27647;2919;5866
2021-01-18;Aragón;87676;9569;887;2758
2021-01-18;Asturias;31082;5465;432;1454
2021-01-18;Canarias;31585;3423;617;489
2021-01-18;Cantabria;20553;2070;261;436
2021-01-18;Castilla y León;154513;19699;1515;5409
2021-01-18;Castilla-La Mancha;136865;19670;1398;4752
2021-01-18;Cataluña;420770;33040;2749;11531
2021-01-18;Ceuta y Melilla;8780;598;80;116
2021-01-18;Comunidad Valenciana;270660;25187;2532;4338
2021-01-18;Extremadura;55715;4385;358;1259
2021-01-18;Galicia;77558;8592;1049;1559
2021-01-18;Islas Baleares;46911;3696;571;633
2021-01-18;La Rioja;21811;2566;249;614
2021-01-18;Madrid;471779;73082;5965;12493
2021-01-18;Murcia;85283;6411;853;905
2021-01-18;Navarra;45702;4819;406;1005
2021-01-18;País Vasco;125639;12682;1093;3271
2021-01-18;No Consta;17394;2267;260;311
2021-01-19;España;2486610;267511;24436;59689
2021-01-19;Andalucía;341512;28016;2960;5951
2021-01-19;Aragón;88514;9628;891;2770
2021-01-19;Asturias;31455;5514;433;1462
2021-01-19;Canarias;31883;3443;620;495
2021-01-19;Cantabria;20757;2085;261;440
2021-01-19;Castilla y León;157434;19910;1535;5424
2021-01-19;Castilla-La Mancha;139258;19838;1417;4789
2021-01-19;Cataluña;425473;33226;2760;11609
2021-01-19;Ceuta y Melilla;8906;604;80;116
2021-01-19;Comunidad Valenciana;278796;25753;2576;4457
2021-01-19;Extremadura;56867;4472;365;1284
2021-01-19;Galicia;78983;8723;1071;1568
2021-01-19;Islas Baleares;47626;3734;575;637
2021-01-19;La Rioja;22223;2591;253;616
2021-01-19;Madrid;479569;73546;6003;12544
2021-01-19;Murcia;87321;6550;867;926
2021-01-19;Navarra;45922;4842;409;1007
2021-01-19;País Vasco;126566;12756;1099;3282
2021-01-19;No Consta;17545;2280;261;312
2021-01-20;España;2528496;270098;24692;60148
2021-01-20;Andalucía;349137;28415;3008;6025
2021-01-20;Aragón;89273;9684;897;2781
2021-01-20;Asturias;31893;5570;439;1471
2021-01-20;Canarias;32203;3454;620;497
2021-01-20;Cantabria;20963;2109;263;442
2021-01-20;Castilla y León;160447;20136;1547;5450
2021-01-20;Castilla-La Mancha;142393;20049;1432;4828
2021-01-20;Cataluña;429614;33399;2775;11674
2021-01-20;Ceuta y Melilla;9058;611;81;116
2021-01-20;Comunidad Valenciana;287129;26294;2616;4549
2021-01-20;Extremadura;58005;4550;374;1297
2021-01-20;Galicia;80881;8842;1085;1587
2021-01-20;Islas Baleares;48248;3759;582;641
2021-01-20;La Rioja;22611;2615;258;617
2021-01-20;Madrid;485996;73949;6048;12601
2021-01-20;Murcia;89198;6685;884;950
2021-01-20;Navarra;46160;4861;412;1010
2021-01-20;País Vasco;127587;12828;1107;3298
2021-01-20;No Consta;17700;2288;264;314
2021-01-21;España;2569305;272752;24959;60639
2021-01-21;Andalucía;357042;28854;3054;6107
2021-01-21;Aragón;90009;9760;903;2799
2021-01-21;Asturias;32403;5629;440;1483
2021-01-21;Canarias;32529;3473;623;498
2021-01-21;Cantabria;21159;2133;263;444
2021-01-21;Castilla y León;163317;20362;1568;5471
2021-01-21;Castilla-La Mancha;145128;20229;1448;4862
2021-01-21;Cataluña;433443;33551;2795;11746
2021-01-21;Ceuta y Melilla;9184;619;81;116
2021-01-21;Comunidad Valenciana;295621;26869;2662;4649
2021-01-21;Extremadura;59060;4615;384;1320
2021-01-21;Galicia;82850;8966;1102;1597
2021-01-21;Islas Baleares;48940;3808;587;648
2021-01-21;La Rioja;23003;2637;260;619
2021-01-21;Madrid;491995;74340;6089;12656
2021-01-21;Murcia;90704;6814;905;975
2021-01-21;Navarra;46495;4882;415;1011
2021-01-21;País Vasco;128589;12911;1115;3322
2021-01-21;No Consta;17834;2300;265;316
2021-01-22;España;2611499;275365;25219;61207
2021-01-22;Andalucía;365806;29287;3098;6204
2021-01-22;Aragón;90857;9830;907;2812
2021-01-22;Asturias;32926;5691;443;1494
2021-01-22;Canarias;32822;3499;633;504
2021-01-22;Cantabria;21355;2162;266;447
2021-01-22;Castilla y León;166375;20604;1583;5501
2021-01-22;Castilla-La Mancha;147961;20395;1468;4908
2021-01-22;Cataluña;437297;33689;2820;11831
2021-01-22;Ceuta y Melilla;9308;630;82;116
2021-01-22;Comunidad Valenciana;303156;27394;2714;4772
2021-01-22;Extremadura;60081;4686;388;1341
2021-01-22;Galicia;84824;9116;1120;1621
2021-01-22;Islas Baleares;49570;3837;592;654
2021-01-22;La Rioja;23346;2659;266;621
2021-01-22;Madrid;499274;74758;6119;12710
2021-01-22;Murcia;92185;6913;915;995
2021-01-22;Navarra;46786;4901;419;1013
2021-01-22;País Vasco;129585;13000;1121;3347
2021-01-22;No Consta;17985;2314;265;316
2021-01-23;España;2635324;277366;25438;61660
2021-01-23;Andalucía;371055;29643;3131;6275
2021-01-23;Aragón;91481;9885;915;2824
2021-01-23;Asturias;33279;5737;444;1503
2021-01-23;Canarias;33110;3517;639;511
2021-01-23;Cantabria;21523;2174;271;450
2021-01-23;Castilla y León;168461;20783;1603;5521
2021-01-23;Castilla-La Mancha;149575;20522;1485;4937
2021-01-23;Cataluña;438939;33800;2836;11883
2021-01-23;Ceuta y Melilla;9367;633;84;116
2021-01-23;Comunidad Valenciana;308033;27818;2749;4893
2021-01-23;Extremadura;60720;4749;400;1358
2021-01-23;Galicia;86287;9236;1132;1638
2021-01-23;Islas Baleares;50092;3869;598;659
2021-01-23;La Rioja;23529;2680;269;624
2021-01-23;Madrid;500968;75009;6140;12756
2021-01-23;Murcia;93440;7019;927;1015
2021-01-23;Navarra;46966;4910;421;1017
2021-01-23;País Vasco;130422;13058;1129;3364
2021-01-23;No Consta;18077;2324;265;316
2021-01-24;España;2652658;279218;25624;62178
2021-01-24;Andalucía;374684;29989;3165;6363
2021-01-24;Aragón;91981;9928;916;2829
2021-01-24;Asturias;33786;5787;448;1512
2021-01-24;Canarias;33330;3547;643;516
2021-01-24;Cantabria;21620;2183;275;455
2021-01-24;Castilla y León;169872;20938;1615;5548
2021-01-24;Castilla-La Mancha;150560;20662;1502;4979
2021-01-24;Cataluña;440177;33895;2849;11965
2021-01-24;Ceuta y Melilla;9424;639;86;117
2021-01-24;Comunidad Valenciana;311581;28187;2774;5002
2021-01-24;Extremadura;61210;4819;409;1374
2021-01-24;Galicia;87766;9353;1148;1659
2021-01-24;Islas Baleares;50332;3900;601;663
2021-01-24;La Rioja;23693;2695;272;628
2021-01-24;Madrid;502106;75234;6159;12799
2021-01-24;Murcia;94103;7099;934;1043
2021-01-24;Navarra;47140;4923;424;1020
2021-01-24;País Vasco;131139;13107;1138;3387
2021-01-24;No Consta;18154;2333;266;319
2021-01-25;España;2685421;281855;25886;62707
2021-01-25;Andalucía;380853;30455;3217;6440
2021-01-25;Aragón;92510;9990;919;2847
2021-01-25;Asturias;34214;5859;454;1517
2021-01-25;Canarias;33548;3570;647;518
2021-01-25;Cantabria;21791;2216;280;462
2021-01-25;Castilla y León;172242;21186;1627;5573
2021-01-25;Castilla-La Mancha;152248;20833;1524;5012
2021-01-25;Cataluña;444356;34070;2871;12049
2021-01-25;Ceuta y Melilla;9541;645;88;117
2021-01-25;Comunidad Valenciana;316986;28713;2805;5132
2021-01-25;Extremadura;61991;4868;414;1395
2021-01-25;Galicia;89232;9493;1169;1669
2021-01-25;Islas Baleares;50854;3940;615;669
2021-01-25;La Rioja;23971;2729;273;632
2021-01-25;Madrid;507706;75633;6199;12854
2021-01-25;Murcia;95524;7204;940;1072
2021-01-25;Navarra;47406;4940;428;1024
2021-01-25;País Vasco;132135;13167;1149;3404
2021-01-25;No Consta;18313;2344;267;321
2021-01-26;España;2722879;284340;26117;63257
2021-01-26;Andalucía;388042;30958;3253;6536
2021-01-26;Aragón;93329;10045;926;2862
2021-01-26;Asturias;34828;5935;462;1521
2021-01-26;Canarias;33873;3586;652;519
2021-01-26;Cantabria;21919;2237;282;466
2021-01-26;Castilla y León;174871;21401;1648;5612
2021-01-26;Castilla-La Mancha;154509;20996;1546;5044
2021-01-26;Cataluña;448207;34192;2881;12124
2021-01-26;Ceuta y Melilla;9643;649;89;117
2021-01-26;Comunidad Valenciana;323753;29209;2834;5236
2021-01-26;Extremadura;62828;4953;421;1426
2021-01-26;Galicia;90994;9650;1188;1694
2021-01-26;Islas Baleares;51404;3968;620;673
2021-01-26;La Rioja;24285;2755;277;635
2021-01-26;Madrid;514272;75958;6225;12920
2021-01-26;Murcia;96930;7307;954;1101
2021-01-26;Navarra;47608;4954;428;1029
2021-01-26;País Vasco;133125;13234;1163;3419
2021-01-26;No Consta;18459;2353;268;323
2021-01-27;España;2758722;286767;26359;63852
2021-01-27;Andalucía;395319;31450;3295;6651
2021-01-27;Aragón;94198;10096;930;2881
2021-01-27;Asturias;35407;5999;467;1534
2021-01-27;Canarias;34203;3611;657;523
2021-01-27;Cantabria;22120;2258;285;471
2021-01-27;Castilla y León;177464;21614;1666;5644
